"Ano";"Mês";"SEF";"Variavel";"Valor";"Cód índ"
2020;"Março";482;"Índice de participação";208757,342531091;17
2020;"Março";482;"Compensações";1257,09;18
2020;"Março";482;"Valor Líquido + Compensações";210014,432531091;19
2020;"Março";483;"População";12016,8688532818;1
2020;"Março";483;"População dos 50 + Populosos";0;2
2020;"Março";483;"Área Geográfica";4502,51256197164;3
2020;"Março";483;"Educação";35883,6141966665;4
2020;"Março";483;"Patrimônio Cultural";681,507094805173;5
2020;"Março";483;"Receita Própria";9957,3631189364;6
2020;"Março";483;"Cota Mínima";63471,6742986656;11
2020;"Março";483;"Mineradores";0;12
2020;"Março";483;"Saúde per capita";6487,19012361139;16
2020;"Março";483;"VAF";102442,685940576;10
2020;"Março";483;"Esportes";0;22
2020;"Março";483;"Turismo";0;28
2020;"Março";483;"Penitenciárias";0;26
2020;"Março";483;"Recursos Hídricos";0;27
2020;"Março";483;"Produção de Alimentos";14132,9310718102;9
2020;"Março";483;"Unidades de Conservação (IC i)";0;30
2020;"Março";483;"Saneamento";11124,1705725832;31
2020;"Março";483;"Mata Seca";0;32
2020;"Março";483;"Meio Ambiente";11123,0581555259;8
2020;"Março";483;"PSF";8682,20115408563;15
2020;"Março";483;"ICMS Solidário";20630,9018387264;24
2020;"Março";483;"Índice Mínimo per capita";0;25
2020;"Março";483;"Índice de participação";290012,507689675;17
2020;"Março";483;"Compensações";1976,17;18
2020;"Março";483;"Valor Líquido + Compensações";291988,677689675;19
2020;"Março";484;"População";6064,26176178142;1
2020;"Março";484;"População dos 50 + Populosos";0;2
2020;"Março";484;"Área Geográfica";3706,96701545993;3
2020;"Março";484;"Educação";31404,2160043356;4
2020;"Março";484;"Patrimônio Cultural";7803,19879628354;5
2020;"Março";484;"Receita Própria";5752,26740595219;6
2020;"Março";484;"Cota Mínima";63471,2070880103;11
2020;"Março";484;"Mineradores";0;12
2020;"Março";484;"Saúde per capita";10312,5568721364;16
2020;"Março";484;"VAF";21291,471090055;10
2020;"Março";484;"Esportes";555,624873092102;22
2020;"Março";484;"Turismo";1973,3989291589;28
2020;"Março";484;"Penitenciárias";0;26
2020;"Março";484;"Recursos Hídricos";0;27
2020;"Março";484;"Produção de Alimentos";5067,02489301067;9
2020;"Março";484;"Unidades de Conservação (IC i)";36629,7929253405;30
2020;"Março";484;"Saneamento";0;31
2020;"Março";484;"Mata Seca";0;32
2020;"Março";484;"Meio Ambiente";36626,129946048;8
2020;"Março";484;"PSF";3472,85489799859;15
2020;"Março";484;"ICMS Solidário";10411,2968743507;24
2020;"Março";484;"Índice Mínimo per capita";0;25
2020;"Março";484;"Índice de participação";207912,430181137;17
2020;"Março";484;"Compensações";1739,02;18
2020;"Março";484;"Valor Líquido + Compensações";209651,450181137;19
2020;"Março";485;"População";10609,4485013703;1
2020;"Março";485;"População dos 50 + Populosos";0;2
2020;"Março";485;"Área Geográfica";10054,4128696851;3
2020;"Março";485;"Educação";22231,800472674;4
2020;"Março";485;"Patrimônio Cultural";4770,57267466129;5
2020;"Março";485;"Receita Própria";11937,4852525915;6
2020;"Março";485;"Cota Mínima";63471,9804579957;11
2020;"Março";485;"Mineradores";0;12
2020;"Março";485;"Saúde per capita";5384,36053402734;16
2020;"Março";485;"VAF";45188,3043463631;10
2020;"Março";485;"Esportes";0;22
2020;"Março";485;"Turismo";3354,81905613244;28
2020;"Março";485;"Penitenciárias";0;26
2020;"Março";485;"Recursos Hídricos";0;27
2020;"Março";485;"Produção de Alimentos";9990,79093547512;9
2020;"Março";485;"Unidades de Conservação (IC i)";0;30
2020;"Março";485;"Saneamento";0;31
2020;"Março";485;"Mata Seca";0;32
2020;"Março";485;"Meio Ambiente";0;8
2020;"Março";485;"PSF";5209,34581991415;15
2020;"Março";485;"ICMS Solidário";18214,6025946699;24
2020;"Março";485;"Índice Mínimo per capita";0;25
2020;"Março";485;"Índice de participação";210417,880424147;17
2020;"Março";485;"Compensações";1225,33;18
2020;"Março";485;"Valor Líquido + Compensações";211643,210424147;19
2020;"Março";486;"População";22023,9509765366;1
2020;"Março";486;"População dos 50 + Populosos";0;2
2020;"Março";486;"Área Geográfica";16710,0065644644;3
2020;"Março";486;"Educação";27649,1171915776;4
2020;"Março";486;"Patrimônio Cultural";27385,0925269542;5
2020;"Março";486;"Receita Própria";12410,1606279571;6
2020;"Março";486;"Cota Mínima";63472,6794974933;11
2020;"Março";486;"Mineradores";0;12
2020;"Março";486;"Saúde per capita";4915,47640943727;16
2020;"Março";486;"VAF";157860,766812593;10
2020;"Março";486;"Esportes";770,462827675647;22
2020;"Março";486;"Turismo";4440,25059346059;28
2020;"Março";486;"Penitenciárias";1674,69847522264;26
2020;"Março";486;"Recursos Hídricos";0;27
2020;"Março";486;"Produção de Alimentos";23522,8706907387;9
2020;"Março";486;"Unidades de Conservação (IC i)";17083,4224453894;30
2020;"Março";486;"Saneamento";0;31
2020;"Março";486;"Mata Seca";0;32
2020;"Março";486;"Meio Ambiente";17081,7141031448;8
2020;"Março";486;"PSF";10418,8063845852;15
2020;"Março";486;"ICMS Solidário";37811,3447226114;24
2020;"Março";486;"Índice Mínimo per capita";0;25
2020;"Março";486;"Índice de participação";428147,426381928;17
2020;"Março";486;"Compensações";1507,94;18
2020;"Março";486;"Valor Líquido + Compensações";429655,366381928;19
2020;"Março";487;"População";30540,2918626041;1
2020;"Março";487;"População dos 50 + Populosos";0;2
2020;"Março";487;"Área Geográfica";26720,9138206449;3
2020;"Março";487;"Educação";47388,5290557703;4
2020;"Março";487;"Patrimônio Cultural";10564,3931182108;5
2020;"Março";487;"Receita Própria";14116,0329858908;6
2020;"Março";487;"Cota Mínima";63472,2856605161;11
2020;"Março";487;"Mineradores";1590,37282987466;12
2020;"Março";487;"Saúde per capita";4387,85168322325;16
2020;"Março";487;"VAF";238297,557391635;10
2020;"Março";487;"Esportes";799,531935656647;22
2020;"Março";487;"Turismo";0;28
2020;"Março";487;"Penitenciárias";1844,67934335483;26
2020;"Março";487;"Recursos Hídricos";0;27
2020;"Março";487;"Produção de Alimentos";16961,7148250207;9
2020;"Março";487;"Unidades de Conservação (IC i)";1098,54804250094;30
2020;"Março";487;"Saneamento";10112,9797464223;31
2020;"Março";487;"Mata Seca";5840,42151319396;32
2020;"Março";487;"Meio Ambiente";17056,6685708515;8
2020;"Março";487;"PSF";13891,6556502628;15
2020;"Março";487;"ICMS Solidário";52432,4406995062;24
2020;"Março";487;"Índice Mínimo per capita";0;25
2020;"Março";487;"Índice de participação";540064,951752747;17
2020;"Março";487;"Compensações";2615,92;18
2020;"Março";487;"Valor Líquido + Compensações";542680,871752747;19
2020;"Março";826;"População";8910,39319717532;1
2020;"Março";826;"População dos 50 + Populosos";0;2
2020;"Março";826;"Área Geográfica";2915,42211986366;3
2020;"Março";826;"Educação";49623,7140154917;4
2020;"Março";826;"Patrimônio Cultural";7922,30213945822;5
2020;"Março";826;"Receita Própria";4294,41780803303;6
2020;"Março";826;"Cota Mínima";63469,9290811676;11
2020;"Março";826;"Mineradores";0;12
2020;"Março";826;"Saúde per capita";5589,17629331633;16
2020;"Março";826;"VAF";44679,1439400396;10
2020;"Março";826;"Esportes";90,4487394938069;22
2020;"Março";826;"Turismo";3453,37859008353;28
2020;"Março";826;"Penitenciárias";0;26
2020;"Março";826;"Recursos Hídricos";0;27
2020;"Março";826;"Produção de Alimentos";3362,48572814601;9
2020;"Março";826;"Unidades de Conservação (IC i)";4696,22520647423;30
2020;"Março";826;"Saneamento";0;31
2020;"Março";826;"Mata Seca";0;32
2020;"Março";826;"Meio Ambiente";4695,75558395358;8
2020;"Março";826;"PSF";5209,17745694159;15
2020;"Março";826;"ICMS Solidário";15297,616179374;24
2020;"Março";826;"Índice Mínimo per capita";0;25
2020;"Março";826;"Índice de participação";219513,366650094;17
2020;"Março";826;"Compensações";2749,66;18
2020;"Março";826;"Valor Líquido + Compensações";222263,026650094;19
2020;"Março";488;"População";3832,065845889;1
2020;"Março";488;"População dos 50 + Populosos";0;2
2020;"Março";488;"Área Geográfica";2903,68778555449;3
2020;"Março";488;"Educação";0;4
2020;"Março";488;"Patrimônio Cultural";10013,9435955246;5
2020;"Março";488;"Receita Própria";6261,70238796489;6
2020;"Março";488;"Cota Mínima";63473,7830201625;11
2020;"Março";488;"Mineradores";0;12
2020;"Março";488;"Saúde per capita";19213,6251798555;16
2020;"Março";488;"VAF";23754,1758371169;10
2020;"Março";488;"Esportes";0;22
2020;"Março";488;"Turismo";1369,10106880671;28
2020;"Março";488;"Penitenciárias";0;26
2020;"Março";488;"Recursos Hídricos";0;27
2020;"Março";488;"Produção de Alimentos";5872,20600820134;9
2020;"Março";488;"Unidades de Conservação (IC i)";0;30
2020;"Março";488;"Saneamento";10113,2183193304;31
2020;"Março";488;"Mata Seca";0;32
2020;"Março";488;"Meio Ambiente";10112,2069974985;8
2020;"Março";488;"PSF";3472,99584125463;15
2020;"Março";488;"ICMS Solidário";6578,9995107154;24
2020;"Março";488;"Índice Mínimo per capita";0;25
2020;"Março";488;"Índice de participação";156858,475728188;17
2020;"Março";488;"Compensações";-12,29;18
2020;"Março";488;"Valor Líquido + Compensações";156846,185728188;19
2020;"Março";489;"População";4987,10161016849;1
2020;"Março";489;"População dos 50 + Populosos";0;2
2020;"Março";489;"Área Geográfica";5849,18961769316;3
2020;"Março";489;"Educação";23171,6897924135;4
2020;"Março";489;"Patrimônio Cultural";9859,24883914388;5
2020;"Março";489;"Receita Própria";19606,7562753267;6
2020;"Março";489;"Cota Mínima";63472,4009239409;11
2020;"Março";489;"Mineradores";0;12
2020;"Março";489;"Saúde per capita";19003,864608399;16
2020;"Março";489;"VAF";110284,066100132;10
2020;"Março";489;"Esportes";0;22
2020;"Março";489;"Turismo";0;28
2020;"Março";489;"Penitenciárias";0;26
2020;"Março";489;"Recursos Hídricos";0;27
2020;"Março";489;"Produção de Alimentos";7856,24256659974;9
2020;"Março";489;"Unidades de Conservação (IC i)";0;30
2020;"Março";489;"Saneamento";10112,9981112356;31
2020;"Março";489;"Mata Seca";0;32
2020;"Março";489;"Meio Ambiente";10111,9868114245;8
2020;"Março";489;"PSF";3472,92021925447;15
2020;"Março";489;"ICMS Solidário";8561,99772464372;24
2020;"Março";489;"Índice Mínimo per capita";0;25
2020;"Março";489;"Índice de participação";286237,506611754;17
2020;"Março";489;"Compensações";1278,76;18
2020;"Março";489;"Valor Líquido + Compensações";287516,266611754;19
2020;"Março";490;"População";3143,91003072778;1
2020;"Março";490;"População dos 50 + Populosos";0;2
2020;"Março";490;"Área Geográfica";1176,33844219259;3
2020;"Março";490;"Educação";25185,0500401331;4
2020;"Março";490;"Patrimônio Cultural";9007,28901043975;5
2020;"Março";490;"Receita Própria";5600,81002954203;6
2020;"Março";490;"Cota Mínima";63471,9343753724;11
2020;"Março";490;"Mineradores";0;12
2020;"Março";490;"Saúde per capita";19293,6228310887;16
2020;"Março";490;"VAF";16064,052589637;10
2020;"Março";490;"Esportes";0;22
2020;"Março";490;"Turismo";986,710770714682;28
2020;"Março";490;"Penitenciárias";0;26
2020;"Março";490;"Recursos Hídricos";0;27
2020;"Março";490;"Produção de Alimentos";10882,6470265673;9
2020;"Março";490;"Unidades de Conservação (IC i)";60370,3224949386;30
2020;"Março";490;"Saneamento";10112,9237764898;31
2020;"Março";490;"Mata Seca";0;32
2020;"Março";490;"Meio Ambiente";70476,197946801;8
2020;"Março";490;"PSF";1736,44734592259;15
2020;"Março";490;"ICMS Solidário";5397,55405718842;24
2020;"Março";490;"Índice Mínimo per capita";0;25
2020;"Março";490;"Índice de participação";232422,53111367;17
2020;"Março";490;"Compensações";1389,47;18
2020;"Março";490;"Valor Líquido + Compensações";233812,00111367;19
2020;"Março";491;"População";14055,9984468261;1
2020;"Março";491;"População dos 50 + Populosos";0;2
2020;"Março";491;"Área Geográfica";3665,92344997458;3
2020;"Março";491;"Educação";32465,4325657394;4
2020;"Março";491;"Patrimônio Cultural";8416,68233687527;5
2020;"Março";491;"Receita Própria";11412,3083901336;6
2020;"Março";491;"Cota Mínima";63472,2000438124;11
2020;"Março";491;"Mineradores";0;12
2020;"Março";491;"Saúde per capita";9144,25844784875;16
2020;"Março";491;"VAF";137487,805180591;10
2020;"Março";491;"Esportes";1085,42370914324;22
2020;"Março";491;"Turismo";3946,8596027845;28
2020;"Março";491;"Penitenciárias";0;26
2020;"Março";491;"Recursos Hídricos";0;27
2020;"Março";491;"Produção de Alimentos";13636,8824867992;9
2020;"Março";491;"Unidades de Conservação (IC i)";0;30
2020;"Março";491;"Saneamento";20225,9322103863;31
2020;"Março";491;"Mata Seca";0;32
2020;"Março";491;"Meio Ambiente";20223,9096171653;8
2020;"Março";491;"PSF";6945,81845602049;15
2020;"Março";491;"ICMS Solidário";24131,737455266;24
2020;"Março";491;"Índice Mínimo per capita";0;25
2020;"Março";491;"Índice de participação";350091,226996126;17
2020;"Março";491;"Compensações";1782,56;18
2020;"Março";491;"Valor Líquido + Compensações";351873,786996126;19
2020;"Março";751;"População";15200,9979349198;1
2020;"Março";751;"População dos 50 + Populosos";0;2
2020;"Março";751;"Área Geográfica";25590,7160740816;3
2020;"Março";751;"Educação";31518,599540124;4
2020;"Março";751;"Patrimônio Cultural";1022,26429614318;5
2020;"Março";751;"Receita Própria";7961,41531455596;6
2020;"Março";751;"Cota Mínima";63471,9011697681;11
2020;"Março";751;"Mineradores";0;12
2020;"Março";751;"Saúde per capita";4654,23215539909;16
2020;"Março";751;"VAF";42552,814592604;10
2020;"Março";751;"Esportes";0;22
2020;"Março";751;"Turismo";0;28
2020;"Março";751;"Penitenciárias";0;26
2020;"Março";751;"Recursos Hídricos";0;27
2020;"Março";751;"Produção de Alimentos";30128,8917492524;9
2020;"Março";751;"Unidades de Conservação (IC i)";819,988158773649;30
2020;"Março";751;"Saneamento";0;31
2020;"Março";751;"Mata Seca";28015,5095404868;32
2020;"Março";751;"Meio Ambiente";28863,4312099851;8
2020;"Março";751;"PSF";8682,23218746499;15
2020;"Março";751;"ICMS Solidário";26097,5051051144;24
2020;"Março";751;"Índice Mínimo per capita";0;25
2020;"Março";751;"Índice de participação";285745,02594196;17
2020;"Março";751;"Compensações";1716,81;18
2020;"Março";751;"Valor Líquido + Compensações";287461,83594196;19
2020;"Março";492;"População";4564,07550461649;1
2020;"Março";492;"População dos 50 + Populosos";0;2
2020;"Março";492;"Área Geográfica";6034,36209484764;3
2020;"Março";492;"Educação";0;4
2020;"Março";492;"Patrimônio Cultural";3646,18385234935;5
2020;"Março";492;"Receita Própria";9226,81315015937;6
2020;"Março";492;"Cota Mínima";63473,7788747925;11
2020;"Março";492;"Mineradores";9,0674982102728;12
2020;"Março";492;"Saúde per capita";29144,3742005347;16
2020;"Março";492;"VAF";253820,898950966;10
2020;"Março";492;"Esportes";0;22
2020;"Março";492;"Turismo";0;28
2020;"Março";492;"Penitenciárias";0;26
2020;"Março";492;"Recursos Hídricos";10982,9564103073;27
2020;"Março";492;"Produção de Alimentos";6586,41261592828;9
2020;"Março";492;"Unidades de Conservação (IC i)";0;30
2020;"Março";492;"Saneamento";0;31
2020;"Março";492;"Mata Seca";0;32
2020;"Março";492;"Meio Ambiente";0;8
2020;"Março";492;"PSF";1736,49780721945;15
2020;"Março";492;"ICMS Solidário";7835,73448873609;24
2020;"Março";492;"Índice Mínimo per capita";0;25
2020;"Março";492;"Índice de participação";397061,1296952;17
2020;"Março";492;"Compensações";-6,1;18
2020;"Março";492;"Valor Líquido + Compensações";397055,0296952;19
2020;"Março";493;"População";80681,4902679699;1
2020;"Março";493;"População dos 50 + Populosos";0;2
2020;"Março";493;"Área Geográfica";4908,13220302527;3
2020;"Março";493;"Educação";33227,5407540259;4
2020;"Março";493;"Patrimônio Cultural";11161,7088912781;5
2020;"Março";493;"Receita Própria";82810,8552517437;6
2020;"Março";493;"Cota Mínima";63473,5307067802;11
2020;"Março";493;"Mineradores";1824,82909506991;12
2020;"Março";493;"Saúde per capita";11990,150710935;16
2020;"Março";493;"VAF";1781686,77797651;10
2020;"Março";493;"Esportes";1729,93030281138;22
2020;"Março";493;"Turismo";3453,57455338395;28
2020;"Março";493;"Penitenciárias";1547,4991734621;26
2020;"Março";493;"Recursos Hídricos";0;27
2020;"Março";493;"Produção de Alimentos";1030,77430058042;9
2020;"Março";493;"Unidades de Conservação (IC i)";18634,4638832362;30
2020;"Março";493;"Saneamento";10113,1781184758;31
2020;"Março";493;"Mata Seca";0;32
2020;"Março";493;"Meio Ambiente";28744,7672375119;8
2020;"Março";493;"PSF";24310,8742507218;15
2020;"Março";493;"ICMS Solidário";138516,274600606;24
2020;"Março";493;"Índice Mínimo per capita";0;25
2020;"Março";493;"Índice de participação";2271098,68166485;17
2020;"Março";493;"Compensações";1842,94;18
2020;"Março";493;"Valor Líquido + Compensações";2272941,62166485;19
2020;"Março";494;"População";2268,85414295724;1
2020;"Março";494;"População dos 50 + Populosos";0;2
